state,series_id,year,month,period,period_name,employment_rate,date
South Carolina,LAUST450000000000007,2025,12,M12,December,55.4,2025-12-01
South Dakota,LAUST460000000000007,2022,1,M01,January,66.2,2022-01-01
South Dakota,LAUST460000000000007,2022,2,M02,February,66.5,2022-02-01
South Dakota,LAUST460000000000007,2022,3,M03,March,67.2,2022-03-01
South Dakota,LAUST460000000000007,2022,4,M04,April,67.2,2022-04-01
South Dakota,LAUST460000000000007,2022,5,M05,May,67.8,2022-05-01
South Dakota,LAUST460000000000007,2022,6,M06,June,68.2,2022-06-01
South Dakota,LAUST460000000000007,2022,7,M07,July,68.2,2022-07-01
South Dakota,LAUST460000000000007,2022,8,M08,August,67.6,2022-08-01
South Dakota,LAUST460000000000007,2022,9,M09,September,67.3,2022-09-01
South Dakota,LAUST460000000000007,2022,10,M10,October,67.3,2022-10-01
South Dakota,LAUST460000000000007,2022,11,M11,November,66.8,2022-11-01
South Dakota,LAUST460000000000007,2022,12,M12,December,66.4,2022-12-01
South Dakota,LAUST460000000000007,2023,1,M01,January,65.8,2023-01-01
South Dakota,LAUST460000000000007,2023,2,M02,February,66.3,2023-02-01
South Dakota,LAUST460000000000007,2023,3,M03,March,67.0,2023-03-01
South Dakota,LAUST460000000000007,2023,4,M04,April,67.2,2023-04-01
South Dakota,LAUST460000000000007,2023,5,M05,May,67.6,2023-05-01
South Dakota,LAUST460000000000007,2023,6,M06,June,68.2,2023-06-01
South Dakota,LAUST460000000000007,2023,7,M07,July,68.4,2023-07-01
South Dakota,LAUST460000000000007,2023,8,M08,August,67.8,2023-08-01
South Dakota,LAUST460000000000007,2023,9,M09,September,67.5,2023-09-01
South Dakota,LAUST460000000000007,2023,10,M10,October,67.5,2023-10-01
South Dakota,LAUST460000000000007,2023,11,M11,November,67.4,2023-11-01
South Dakota,LAUST460000000000007,2023,12,M12,December,66.4,2023-12-01
South Dakota,LAUST460000000000007,2024,1,M01,January,66.1,2024-01-01
South Dakota,LAUST460000000000007,2024,2,M02,February,66.3,2024-02-01
South Dakota,LAUST460000000000007,2024,3,M03,March,66.9,2024-03-01
South Dakota,LAUST460000000000007,2024,4,M04,April,67.2,2024-04-01
South Dakota,LAUST460000000000007,2024,5,M05,May,67.6,2024-05-01
South Dakota,LAUST460000000000007,2024,6,M06,June,68.4,2024-06-01
South Dakota,LAUST460000000000007,2024,7,M07,July,68.6,2024-07-01
South Dakota,LAUST460000000000007,2024,8,M08,August,67.9,2024-08-01
South Dakota,LAUST460000000000007,2024,9,M09,September,67.9,2024-09-01
South Dakota,LAUST460000000000007,2024,10,M10,October,67.8,2024-10-01
South Dakota,LAUST460000000000007,2024,11,M11,November,67.3,2024-11-01
South Dakota,LAUST460000000000007,2024,12,M12,December,66.8,2024-12-01
South Dakota,LAUST460000000000007,2025,1,M01,January,66.4,2025-01-01
South Dakota,LAUST460000000000007,2025,2,M02,February,66.9,2025-02-01
South Dakota,LAUST460000000000007,2025,3,M03,March,67.5,2025-03-01
South Dakota,LAUST460000000000007,2025,4,M04,April,67.6,2025-04-01
South Dakota,LAUST460000000000007,2025,5,M05,May,67.7,2025-05-01
South Dakota,LAUST460000000000007,2025,6,M06,June,68.3,2025-06-01
South Dakota,LAUST460000000000007,2025,7,M07,July,68.0,2025-07-01
South Dakota,LAUST460000000000007,2025,8,M08,August,67.3,2025-08-01
South Dakota,LAUST460000000000007,2025,9,M09,September,67.2,2025-09-01
South Dakota,LAUST460000000000007,2025,10,M10,October,,2025-10-01
South Dakota,LAUST460000000000007,2025,11,M11,November,66.5,2025-11-01
South Dakota,LAUST460000000000007,2025,12,M12,December,66.1,2025-12-01
Tennessee,LAUST470000000000007,2022,1,M01,January,58.2,2022-01-01
Tennessee,LAUST470000000000007,2022,2,M02,February,58.8,2022-02-01
Tennessee,LAUST470000000000007,2022,3,M03,March,58.9,2022-03-01
Tennessee,LAUST470000000000007,2022,4,M04,April,58.9,2022-04-01
Tennessee,LAUST470000000000007,2022,5,M05,May,58.7,2022-05-01
Tennessee,LAUST470000000000007,2022,6,M06,June,58.4,2022-06-01
Tennessee,LAUST470000000000007,2022,7,M07,July,58.3,2022-07-01
Tennessee,LAUST470000000000007,2022,8,M08,August,58.0,2022-08-01
Tennessee,LAUST470000000000007,2022,9,M09,September,58.0,2022-09-01
Tennessee,LAUST470000000000007,2022,10,M10,October,57.8,2022-10-01
Tennessee,LAUST470000000000007,2022,11,M11,November,57.5,2022-11-01
Tennessee,LAUST470000000000007,2022,12,M12,December,57.4,2022-12-01
Tennessee,LAUST470000000000007,2023,1,M01,January,57.3,2023-01-01
Tennessee,LAUST470000000000007,2023,2,M02,February,57.6,2023-02-01
Tennessee,LAUST470000000000007,2023,3,M03,March,57.8,2023-03-01
Tennessee,LAUST470000000000007,2023,4,M04,April,57.9,2023-04-01
Tennessee,LAUST470000000000007,2023,5,M05,May,57.8,2023-05-01
Tennessee,LAUST470000000000007,2023,6,M06,June,58.0,2023-06-01
Tennessee,LAUST470000000000007,2023,7,M07,July,58.0,2023-07-01
Tennessee,LAUST470000000000007,2023,8,M08,August,57.6,2023-08-01
Tennessee,LAUST470000000000007,2023,9,M09,September,57.7,2023-09-01
Tennessee,LAUST470000000000007,2023,10,M10,October,57.7,2023-10-01
Tennessee,LAUST470000000000007,2023,11,M11,November,58.0,2023-11-01
Tennessee,LAUST470000000000007,2023,12,M12,December,57.7,2023-12-01
Tennessee,LAUST470000000000007,2024,1,M01,January,57.1,2024-01-01
Tennessee,LAUST470000000000007,2024,2,M02,February,57.5,2024-02-01
Tennessee,LAUST470000000000007,2024,3,M03,March,57.9,2024-03-01
Tennessee,LAUST470000000000007,2024,4,M04,April,58.0,2024-04-01
Tennessee,LAUST470000000000007,2024,5,M05,May,57.8,2024-05-01
Tennessee,LAUST470000000000007,2024,6,M06,June,57.7,2024-06-01
Tennessee,LAUST470000000000007,2024,7,M07,July,57.6,2024-07-01
Tennessee,LAUST470000000000007,2024,8,M08,August,57.3,2024-08-01
Tennessee,LAUST470000000000007,2024,9,M09,September,57.4,2024-09-01
Tennessee,LAUST470000000000007,2024,10,M10,October,57.5,2024-10-01
Tennessee,LAUST470000000000007,2024,11,M11,November,57.3,2024-11-01
Tennessee,LAUST470000000000007,2024,12,M12,December,57.4,2024-12-01
Tennessee,LAUST470000000000007,2025,1,M01,January,57.1,2025-01-01
Tennessee,LAUST470000000000007,2025,2,M02,February,57.4,2025-02-01
Tennessee,LAUST470000000000007,2025,3,M03,March,57.9,2025-03-01
Tennessee,LAUST470000000000007,2025,4,M04,April,58.6,2025-04-01
Tennessee,LAUST470000000000007,2025,5,M05,May,58.2,2025-05-01
Tennessee,LAUST470000000000007,2025,6,M06,June,57.8,2025-06-01
Tennessee,LAUST470000000000007,2025,7,M07,July,57.8,2025-07-01
Tennessee,LAUST470000000000007,2025,8,M08,August,58.1,2025-08-01
Tennessee,LAUST470000000000007,2025,9,M09,September,58.4,2025-09-01
Tennessee,LAUST470000000000007,2025,10,M10,October,,2025-10-01
Tennessee,LAUST470000000000007,2025,11,M11,November,58.2,2025-11-01
Tennessee,LAUST470000000000007,2025,12,M12,December,58.4,2025-12-01
Texas,LAUST480000000000007,2022,1,M01,January,61.0,2022-01-01
Texas,LAUST480000000000007,2022,2,M02,February,61.6,2022-02-01
Texas,LAUST480000000000007,2022,3,M03,March,61.9,2022-03-01
Texas,LAUST480000000000007,2022,4,M04,April,61.8,2022-04-01
Texas,LAUST480000000000007,2022,5,M05,May,61.7,2022-05-01
Texas,LAUST480000000000007,2022,6,M06,June,61.5,2022-06-01
Texas,LAUST480000000000007,2022,7,M07,July,61.6,2022-07-01
Texas,LAUST480000000000007,2022,8,M08,August,61.5,2022-08-01
Texas,LAUST480000000000007,2022,9,M09,September,61.6,2022-09-01
Texas,LAUST480000000000007,2022,10,M10,October,61.8,2022-10-01
Texas,LAUST480000000000007,2022,11,M11,November,61.8,2022-11-01
Texas,LAUST480000000000007,2022,12,M12,December,61.9,2022-12-01
Texas,LAUST480000000000007,2023,1,M01,January,61.6,2023-01-01
Texas,LAUST480000000000007,2023,2,M02,February,62.0,2023-02-01
Texas,LAUST480000000000007,2023,3,M03,March,62.3,2023-03-01
Texas,LAUST480000000000007,2023,4,M04,April,62.4,2023-04-01
Texas,LAUST480000000000007,2023,5,M05,May,62.0,2023-05-01
Texas,LAUST480000000000007,2023,6,M06,June,62.0,2023-06-01
Texas,LAUST480000000000007,2023,7,M07,July,62.1,2023-07-01
Texas,LAUST480000000000007,2023,8,M08,August,62.0,2023-08-01
Texas,LAUST480000000000007,2023,9,M09,September,62.1,2023-09-01
Texas,LAUST480000000000007,2023,10,M10,October,62.2,2023-10-01
Texas,LAUST480000000000007,2023,11,M11,November,62.6,2023-11-01
Texas,LAUST480000000000007,2023,12,M12,December,62.1,2023-12-01
Texas,LAUST480000000000007,2024,1,M01,January,61.8,2024-01-01
Texas,LAUST480000000000007,2024,2,M02,February,62.1,2024-02-01
Texas,LAUST480000000000007,2024,3,M03,March,62.4,2024-03-01
Texas,LAUST480000000000007,2024,4,M04,April,62.5,2024-04-01
Texas,LAUST480000000000007,2024,5,M05,May,62.2,2024-05-01
Texas,LAUST480000000000007,2024,6,M06,June,62.2,2024-06-01
Texas,LAUST480000000000007,2024,7,M07,July,62.2,2024-07-01
Texas,LAUST480000000000007,2024,8,M08,August,62.1,2024-08-01
Texas,LAUST480000000000007,2024,9,M09,September,62.4,2024-09-01
Texas,LAUST480000000000007,2024,10,M10,October,62.4,2024-10-01
Texas,LAUST480000000000007,2024,11,M11,November,62.4,2024-11-01
Texas,LAUST480000000000007,2024,12,M12,December,62.5,2024-12-01
Texas,LAUST480000000000007,2025,1,M01,January,62.2,2025-01-01
Texas,LAUST480000000000007,2025,2,M02,February,62.3,2025-02-01
Texas,LAUST480000000000007,2025,3,M03,March,62.3,2025-03-01
Texas,LAUST480000000000007,2025,4,M04,April,62.9,2025-04-01
Texas,LAUST480000000000007,2025,5,M05,May,62.2,2025-05-01
Texas,LAUST480000000000007,2025,6,M06,June,62.2,2025-06-01
Texas,LAUST480000000000007,2025,7,M07,July,61.9,2025-07-01
Texas,LAUST480000000000007,2025,8,M08,August,61.8,2025-08-01
Texas,LAUST480000000000007,2025,9,M09,September,62.1,2025-09-01
Texas,LAUST480000000000007,2025,10,M10,October,,2025-10-01
Texas,LAUST480000000000007,2025,11,M11,November,62.4,2025-11-01
Texas,LAUST480000000000007,2025,12,M12,December,62.1,2025-12-01
Utah,LAUST490000000000007,2022,1,M01,January,66.6,2022-01-01
Utah,LAUST490000000000007,2022,2,M02,February,67.0,2022-02-01
Utah,LAUST490000000000007,2022,3,M03,March,67.2,2022-03-01
Utah,LAUST490000000000007,2022,4,M04,April,66.9,2022-04-01
Utah,LAUST490000000000007,2022,5,M05,May,67.2,2022-05-01
Utah,LAUST490000000000007,2022,6,M06,June,67.1,2022-06-01
Utah,LAUST490000000000007,2022,7,M07,July,67.2,2022-07-01
Utah,LAUST490000000000007,2022,8,M08,August,67.1,2022-08-01
Utah,LAUST490000000000007,2022,9,M09,September,67.3,2022-09-01
Utah,LAUST490000000000007,2022,10,M10,October,67.3,2022-10-01
Utah,LAUST490000000000007,2022,11,M11,November,67.4,2022-11-01
Utah,LAUST490000000000007,2022,12,M12,December,67.3,2022-12-01
Utah,LAUST490000000000007,2023,1,M01,January,67.0,2023-01-01
Utah,LAUST490000000000007,2023,2,M02,February,67.3,2023-02-01
Utah,LAUST490000000000007,2023,3,M03,March,67.5,2023-03-01
Utah,LAUST490000000000007,2023,4,M04,April,67.4,2023-04-01
Utah,LAUST490000000000007,2023,5,M05,May,67.4,2023-05-01
Utah,LAUST490000000000007,2023,6,M06,June,67.4,2023-06-01
Utah,LAUST490000000000007,2023,7,M07,July,67.5,2023-07-01
Utah,LAUST490000000000007,2023,8,M08,August,67.3,2023-08-01
Utah,LAUST490000000000007,2023,9,M09,September,67.5,2023-09-01
Utah,LAUST490000000000007,2023,10,M10,October,67.4,2023-10-01
Utah,LAUST490000000000007,2023,11,M11,November,67.7,2023-11-01
Utah,LAUST490000000000007,2023,12,M12,December,66.9,2023-12-01
Utah,LAUST490000000000007,2024,1,M01,January,66.6,2024-01-01
Utah,LAUST490000000000007,2024,2,M02,February,66.7,2024-02-01
Utah,LAUST490000000000007,2024,3,M03,March,66.9,2024-03-01
Utah,LAUST490000000000007,2024,4,M04,April,66.7,2024-04-01
Utah,LAUST490000000000007,2024,5,M05,May,66.6,2024-05-01
Utah,LAUST490000000000007,2024,6,M06,June,66.6,2024-06-01
Utah,LAUST490000000000007,2024,7,M07,July,66.7,2024-07-01
Utah,LAUST490000000000007,2024,8,M08,August,66.4,2024-08-01
Utah,LAUST490000000000007,2024,9,M09,September,66.8,2024-09-01
Utah,LAUST490000000000007,2024,10,M10,October,66.7,2024-10-01
Utah,LAUST490000000000007,2024,11,M11,November,66.6,2024-11-01
Utah,LAUST490000000000007,2024,12,M12,December,66.4,2024-12-01
Utah,LAUST490000000000007,2025,1,M01,January,66.4,2025-01-01
Utah,LAUST490000000000007,2025,2,M02,February,65.9,2025-02-01
Utah,LAUST490000000000007,2025,3,M03,March,66.4,2025-03-01
Utah,LAUST490000000000007,2025,4,M04,April,66.0,2025-04-01
Utah,LAUST490000000000007,2025,5,M05,May,65.5,2025-05-01
Utah,LAUST490000000000007,2025,6,M06,June,65.5,2025-06-01
Utah,LAUST490000000000007,2025,7,M07,July,65.5,2025-07-01
Utah,LAUST490000000000007,2025,8,M08,August,64.9,2025-08-01
Utah,LAUST490000000000007,2025,9,M09,September,65.5,2025-09-01
Utah,LAUST490000000000007,2025,10,M10,October,,2025-10-01
Utah,LAUST490000000000007,2025,11,M11,November,65.8,2025-11-01
Utah,LAUST490000000000007,2025,12,M12,December,65.3,2025-12-01
Vermont,LAUST500000000000007,2022,1,M01,January,60.7,2022-01-01
Vermont,LAUST500000000000007,2022,2,M02,February,61.1,2022-02-01
Vermont,LAUST500000000000007,2022,3,M03,March,61.8,2022-03-01
Vermont,LAUST500000000000007,2022,4,M04,April,61.1,2022-04-01
Vermont,LAUST500000000000007,2022,5,M05,May,61.5,2022-05-01
Vermont,LAUST500000000000007,2022,6,M06,June,62.4,2022-06-01
Vermont,LAUST500000000000007,2022,7,M07,July,62.8,2022-07-01
Vermont,LAUST500000000000007,2022,8,M08,August,62.4,2022-08-01
Vermont,LAUST500000000000007,2022,9,M09,September,61.6,2022-09-01
Vermont,LAUST500000000000007,2022,10,M10,October,62.2,2022-10-01
Vermont,LAUST500000000000007,2022,11,M11,November,62.0,2022-11-01
Vermont,LAUST500000000000007,2022,12,M12,December,62.1,2022-12-01
Vermont,LAUST500000000000007,2023,1,M01,January,62.0,2023-01-01
Vermont,LAUST500000000000007,2023,2,M02,February,62.4,2023-02-01
Vermont,LAUST500000000000007,2023,3,M03,March,63.0,2023-03-01
Vermont,LAUST500000000000007,2023,4,M04,April,62.6,2023-04-01
Vermont,LAUST500000000000007,2023,5,M05,May,62.7,2023-05-01
Vermont,LAUST500000000000007,2023,6,M06,June,63.9,2023-06-01
Vermont,LAUST500000000000007,2023,7,M07,July,64.2,2023-07-01
Vermont,LAUST500000000000007,2023,8,M08,August,63.8,2023-08-01
Vermont,LAUST500000000000007,2023,9,M09,September,63.1,2023-09-01
Vermont,LAUST500000000000007,2023,10,M10,October,63.6,2023-10-01
Vermont,LAUST500000000000007,2023,11,M11,November,63.7,2023-11-01
Vermont,LAUST500000000000007,2023,12,M12,December,63.1,2023-12-01
Vermont,LAUST500000000000007,2024,1,M01,January,63.1,2024-01-01
Vermont,LAUST500000000000007,2024,2,M02,February,63.4,2024-02-01
Vermont,LAUST500000000000007,2024,3,M03,March,63.9,2024-03-01
Vermont,LAUST500000000000007,2024,4,M04,April,63.4,2024-04-01
Vermont,LAUST500000000000007,2024,5,M05,May,63.4,2024-05-01
Vermont,LAUST500000000000007,2024,6,M06,June,64.4,2024-06-01
Vermont,LAUST500000000000007,2024,7,M07,July,64.8,2024-07-01
Vermont,LAUST500000000000007,2024,8,M08,August,64.3,2024-08-01
Vermont,LAUST500000000000007,2024,9,M09,September,63.6,2024-09-01
Vermont,LAUST500000000000007,2024,10,M10,October,63.9,2024-10-01
Vermont,LAUST500000000000007,2024,11,M11,November,63.6,2024-11-01
Vermont,LAUST500000000000007,2024,12,M12,December,63.5,2024-12-01
Vermont,LAUST500000000000007,2025,1,M01,January,63.3,2025-01-01
Vermont,LAUST500000000000007,2025,2,M02,February,63.0,2025-02-01
Vermont,LAUST500000000000007,2025,3,M03,March,62.9,2025-03-01
Vermont,LAUST500000000000007,2025,4,M04,April,62.5,2025-04-01
Vermont,LAUST500000000000007,2025,5,M05,May,63.0,2025-05-01
Vermont,LAUST500000000000007,2025,6,M06,June,63.7,2025-06-01
Vermont,LAUST500000000000007,2025,7,M07,July,63.4,2025-07-01
Vermont,LAUST500000000000007,2025,8,M08,August,62.9,2025-08-01
Vermont,LAUST500000000000007,2025,9,M09,September,62.2,2025-09-01
Vermont,LAUST500000000000007,2025,10,M10,October,,2025-10-01
Vermont,LAUST500000000000007,2025,11,M11,November,61.9,2025-11-01
Vermont,LAUST500000000000007,2025,12,M12,December,61.3,2025-12-01
Virginia,LAUST510000000000007,2022,1,M01,January,61.9,2022-01-01
Virginia,LAUST510000000000007,2022,2,M02,February,62.6,2022-02-01
Virginia,LAUST510000000000007,2022,3,M03,March,63.2,2022-03-01
Virginia,LAUST510000000000007,2022,4,M04,April,63.3,2022-04-01
Virginia,LAUST510000000000007,2022,5,M05,May,63.4,2022-05-01
Virginia,LAUST510000000000007,2022,6,M06,June,63.5,2022-06-01
Virginia,LAUST510000000000007,2022,7,M07,July,63.8,2022-07-01
Virginia,LAUST510000000000007,2022,8,M08,August,63.3,2022-08-01
Virginia,LAUST510000000000007,2022,9,M09,September,63.3,2022-09-01
Virginia,LAUST510000000000007,2022,10,M10,October,63.6,2022-10-01
Virginia,LAUST510000000000007,2022,11,M11,November,63.4,2022-11-01
Virginia,LAUST510000000000007,2022,12,M12,December,63.6,2022-12-01
Virginia,LAUST510000000000007,2023,1,M01,January,63.6,2023-01-01
Virginia,LAUST510000000000007,2023,2,M02,February,64.2,2023-02-01
Virginia,LAUST510000000000007,2023,3,M03,March,64.8,2023-03-01
Virginia,LAUST510000000000007,2023,4,M04,April,64.8,2023-04-01
Virginia,LAUST510000000000007,2023,5,M05,May,64.7,2023-05-01
Virginia,LAUST510000000000007,2023,6,M06,June,64.9,2023-06-01
Virginia,LAUST510000000000007,2023,7,M07,July,65.1,2023-07-01
Virginia,LAUST510000000000007,2023,8,M08,August,64.5,2023-08-01
Virginia,LAUST510000000000007,2023,9,M09,September,64.3,2023-09-01
Virginia,LAUST510000000000007,2023,10,M10,October,64.3,2023-10-01
Virginia,LAUST510000000000007,2023,11,M11,November,64.3,2023-11-01
Virginia,LAUST510000000000007,2023,12,M12,December,63.8,2023-12-01
Virginia,LAUST510000000000007,2024,1,M01,January,63.7,2024-01-01
Virginia,LAUST510000000000007,2024,2,M02,February,64.0,2024-02-01
Virginia,LAUST510000000000007,2024,3,M03,March,64.5,2024-03-01
Virginia,LAUST510000000000007,2024,4,M04,April,64.4,2024-04-01
Virginia,LAUST510000000000007,2024,5,M05,May,64.2,2024-05-01
Virginia,LAUST510000000000007,2024,6,M06,June,64.4,2024-06-01
Virginia,LAUST510000000000007,2024,7,M07,July,64.5,2024-07-01
Virginia,LAUST510000000000007,2024,8,M08,August,63.7,2024-08-01
Virginia,LAUST510000000000007,2024,9,M09,September,63.9,2024-09-01
Virginia,LAUST510000000000007,2024,10,M10,October,64.0,2024-10-01
Virginia,LAUST510000000000007,2024,11,M11,November,63.6,2024-11-01
Virginia,LAUST510000000000007,2024,12,M12,December,63.6,2024-12-01
Virginia,LAUST510000000000007,2025,1,M01,January,63.2,2025-01-01
Virginia,LAUST510000000000007,2025,2,M02,February,62.9,2025-02-01
Virginia,LAUST510000000000007,2025,3,M03,March,63.0,2025-03-01
Virginia,LAUST510000000000007,2025,4,M04,April,63.0,2025-04-01
Virginia,LAUST510000000000007,2025,5,M05,May,62.5,2025-05-01
Virginia,LAUST510000000000007,2025,6,M06,June,62.6,2025-06-01
Virginia,LAUST510000000000007,2025,7,M07,July,62.9,2025-07-01
Virginia,LAUST510000000000007,2025,8,M08,August,62.2,2025-08-01
Virginia,LAUST510000000000007,2025,9,M09,September,61.9,2025-09-01
Virginia,LAUST510000000000007,2025,10,M10,October,,2025-10-01
Virginia,LAUST510000000000007,2025,11,M11,November,61.3,2025-11-01
Virginia,LAUST510000000000007,2025,12,M12,December,61.6,2025-12-01
Washington,LAUST530000000000007,2022,1,M01,January,60.4,2022-01-01
Washington,LAUST530000000000007,2022,2,M02,February,61.1,2022-02-01
Washington,LAUST530000000000007,2022,3,M03,March,61.4,2022-03-01
Washington,LAUST530000000000007,2022,4,M04,April,61.3,2022-04-01
Washington,LAUST530000000000007,2022,5,M05,May,61.4,2022-05-01
Washington,LAUST530000000000007,2022,6,M06,June,61.4,2022-06-01
Washington,LAUST530000000000007,2022,7,M07,July,61.5,2022-07-01
Washington,LAUST530000000000007,2022,8,M08,August,61.3,2022-08-01
Washington,LAUST530000000000007,2022,9,M09,September,61.5,2022-09-01
Washington,LAUST530000000000007,2022,10,M10,October,61.6,2022-10-01
Washington,LAUST530000000000007,2022,11,M11,November,61.2,2022-11-01
Washington,LAUST530000000000007,2022,12,M12,December,61.1,2022-12-01
Washington,LAUST530000000000007,2023,1,M01,January,60.9,2023-01-01
Washington,LAUST530000000000007,2023,2,M02,February,61.4,2023-02-01
Washington,LAUST530000000000007,2023,3,M03,March,61.6,2023-03-01
Washington,LAUST530000000000007,2023,4,M04,April,61.7,2023-04-01
Washington,LAUST530000000000007,2023,5,M05,May,61.5,2023-05-01
Washington,LAUST530000000000007,2023,6,M06,June,61.6,2023-06-01
Washington,LAUST530000000000007,2023,7,M07,July,61.7,2023-07-01
Washington,LAUST530000000000007,2023,8,M08,August,61.4,2023-08-01
Washington,LAUST530000000000007,2023,9,M09,September,61.4,2023-09-01
Washington,LAUST530000000000007,2023,10,M10,October,61.3,2023-10-01
Washington,LAUST530000000000007,2023,11,M11,November,61.2,2023-11-01
Washington,LAUST530000000000007,2023,12,M12,December,60.6,2023-12-01
Washington,LAUST530000000000007,2024,1,M01,January,60.2,2024-01-01
Washington,LAUST530000000000007,2024,2,M02,February,60.6,2024-02-01
Washington,LAUST530000000000007,2024,3,M03,March,60.8,2024-03-01
Washington,LAUST530000000000007,2024,4,M04,April,60.9,2024-04-01
Washington,LAUST530000000000007,2024,5,M05,May,60.7,2024-05-01
Washington,LAUST530000000000007,2024,6,M06,June,60.9,2024-06-01
Washington,LAUST530000000000007,2024,7,M07,July,60.8,2024-07-01
Washington,LAUST530000000000007,2024,8,M08,August,60.6,2024-08-01
Washington,LAUST530000000000007,2024,9,M09,September,60.8,2024-09-01
Washington,LAUST530000000000007,2024,10,M10,October,60.7,2024-10-01
Washington,LAUST530000000000007,2024,11,M11,November,60.4,2024-11-01
Washington,LAUST530000000000007,2024,12,M12,December,60.2,2024-12-01
Washington,LAUST530000000000007,2025,1,M01,January,60.2,2025-01-01
Washington,LAUST530000000000007,2025,2,M02,February,59.6,2025-02-01
Washington,LAUST530000000000007,2025,3,M03,March,59.9,2025-03-01
Washington,LAUST530000000000007,2025,4,M04,April,59.7,2025-04-01
Washington,LAUST530000000000007,2025,5,M05,May,59.0,2025-05-01
Washington,LAUST530000000000007,2025,6,M06,June,59.5,2025-06-01
Washington,LAUST530000000000007,2025,7,M07,July,59.3,2025-07-01
Washington,LAUST530000000000007,2025,8,M08,August,59.5,2025-08-01
Washington,LAUST530000000000007,2025,9,M09,September,59.9,2025-09-01
Washington,LAUST530000000000007,2025,10,M10,October,,2025-10-01
Washington,LAUST530000000000007,2025,11,M11,November,59.9,2025-11-01
Washington,LAUST530000000000007,2025,12,M12,December,59.2,2025-12-01
West Virginia,LAUST540000000000007,2022,1,M01,January,51.2,2022-01-01
West Virginia,LAUST540000000000007,2022,2,M02,February,51.6,2022-02-01
West Virginia,LAUST540000000000007,2022,3,M03,March,51.7,2022-03-01
West Virginia,LAUST540000000000007,2022,4,M04,April,52.2,2022-04-01
West Virginia,LAUST540000000000007,2022,5,M05,May,52.7,2022-05-01
West Virginia,LAUST540000000000007,2022,6,M06,June,53.0,2022-06-01
West Virginia,LAUST540000000000007,2022,7,M07,July,52.7,2022-07-01
West Virginia,LAUST540000000000007,2022,8,M08,August,52.4,2022-08-01
West Virginia,LAUST540000000000007,2022,9,M09,September,52.8,2022-09-01
West Virginia,LAUST540000000000007,2022,10,M10,October,52.8,2022-10-01
West Virginia,LAUST540000000000007,2022,11,M11,November,52.4,2022-11-01
West Virginia,LAUST540000000000007,2022,12,M12,December,52.3,2022-12-01
West Virginia,LAUST540000000000007,2023,1,M01,January,51.8,2023-01-01
West Virginia,LAUST540000000000007,2023,2,M02,February,52.1,2023-02-01
West Virginia,LAUST540000000000007,2023,3,M03,March,52.2,2023-03-01
West Virginia,LAUST540000000000007,2023,4,M04,April,52.8,2023-04-01
West Virginia,LAUST540000000000007,2023,5,M05,May,52.9,2023-05-01
West Virginia,LAUST540000000000007,2023,6,M06,June,53.6,2023-06-01
West Virginia,LAUST540000000000007,2023,7,M07,July,53.4,2023-07-01
West Virginia,LAUST540000000000007,2023,8,M08,August,53.0,2023-08-01
West Virginia,LAUST540000000000007,2023,9,M09,September,53.4,2023-09-01
West Virginia,LAUST540000000000007,2023,10,M10,October,53.3,2023-10-01
West Virginia,LAUST540000000000007,2023,11,M11,November,52.9,2023-11-01
West Virginia,LAUST540000000000007,2023,12,M12,December,52.4,2023-12-01
West Virginia,LAUST540000000000007,2024,1,M01,January,52.0,2024-01-01
West Virginia,LAUST540000000000007,2024,2,M02,February,52.1,2024-02-01
West Virginia,LAUST540000000000007,2024,3,M03,March,52.2,2024-03-01
West Virginia,LAUST540000000000007,2024,4,M04,April,52.8,2024-04-01
West Virginia,LAUST540000000000007,2024,5,M05,May,53.0,2024-05-01
West Virginia,LAUST540000000000007,2024,6,M06,June,53.4,2024-06-01
West Virginia,LAUST540000000000007,2024,7,M07,July,53.1,2024-07-01
West Virginia,LAUST540000000000007,2024,8,M08,August,52.6,2024-08-01
West Virginia,LAUST540000000000007,2024,9,M09,September,53.0,2024-09-01
West Virginia,LAUST540000000000007,2024,10,M10,October,52.9,2024-10-01
West Virginia,LAUST540000000000007,2024,11,M11,November,52.1,2024-11-01
West Virginia,LAUST540000000000007,2024,12,M12,December,51.9,2024-12-01
West Virginia,LAUST540000000000007,2025,1,M01,January,51.5,2025-01-01
West Virginia,LAUST540000000000007,2025,2,M02,February,51.5,2025-02-01
West Virginia,LAUST540000000000007,2025,3,M03,March,51.5,2025-03-01
West Virginia,LAUST540000000000007,2025,4,M04,April,52.5,2025-04-01
West Virginia,LAUST540000000000007,2025,5,M05,May,52.3,2025-05-01
West Virginia,LAUST540000000000007,2025,6,M06,June,52.9,2025-06-01
West Virginia,LAUST540000000000007,2025,7,M07,July,52.8,2025-07-01
West Virginia,LAUST540000000000007,2025,8,M08,August,52.4,2025-08-01
West Virginia,LAUST540000000000007,2025,9,M09,September,52.5,2025-09-01
West Virginia,LAUST540000000000007,2025,10,M10,October,,2025-10-01
West Virginia,LAUST540000000000007,2025,11,M11,November,51.9,2025-11-01
West Virginia,LAUST540000000000007,2025,12,M12,December,51.7,2025-12-01
Wisconsin,LAUST550000000000007,2022,1,M01,January,63.1,2022-01-01
Wisconsin,LAUST550000000000007,2022,2,M02,February,63.4,2022-02-01
Wisconsin,LAUST550000000000007,2022,3,M03,March,63.6,2022-03-01
