state,series_id,year,month,period,period_name,unemployment_rate,date
South Carolina,LAUST450000000000003,2025,12,M12,December,4.9,2025-12-01
South Dakota,LAUST460000000000003,2022,1,M01,January,2.2,2022-01-01
South Dakota,LAUST460000000000003,2022,2,M02,February,2.4,2022-02-01
South Dakota,LAUST460000000000003,2022,3,M03,March,2.0,2022-03-01
South Dakota,LAUST460000000000003,2022,4,M04,April,1.9,2022-04-01
South Dakota,LAUST460000000000003,2022,5,M05,May,1.8,2022-05-01
South Dakota,LAUST460000000000003,2022,6,M06,June,2.0,2022-06-01
South Dakota,LAUST460000000000003,2022,7,M07,July,1.7,2022-07-01
South Dakota,LAUST460000000000003,2022,8,M08,August,2.1,2022-08-01
South Dakota,LAUST460000000000003,2022,9,M09,September,1.5,2022-09-01
South Dakota,LAUST460000000000003,2022,10,M10,October,1.7,2022-10-01
South Dakota,LAUST460000000000003,2022,11,M11,November,1.7,2022-11-01
South Dakota,LAUST460000000000003,2022,12,M12,December,2.0,2022-12-01
South Dakota,LAUST460000000000003,2023,1,M01,January,1.9,2023-01-01
South Dakota,LAUST460000000000003,2023,2,M02,February,2.3,2023-02-01
South Dakota,LAUST460000000000003,2023,3,M03,March,1.8,2023-03-01
South Dakota,LAUST460000000000003,2023,4,M04,April,1.9,2023-04-01
South Dakota,LAUST460000000000003,2023,5,M05,May,1.8,2023-05-01
South Dakota,LAUST460000000000003,2023,6,M06,June,1.9,2023-06-01
South Dakota,LAUST460000000000003,2023,7,M07,July,1.6,2023-07-01
South Dakota,LAUST460000000000003,2023,8,M08,August,2.0,2023-08-01
South Dakota,LAUST460000000000003,2023,9,M09,September,1.5,2023-09-01
South Dakota,LAUST460000000000003,2023,10,M10,October,1.7,2023-10-01
South Dakota,LAUST460000000000003,2023,11,M11,November,1.5,2023-11-01
South Dakota,LAUST460000000000003,2023,12,M12,December,1.8,2023-12-01
South Dakota,LAUST460000000000003,2024,1,M01,January,1.9,2024-01-01
South Dakota,LAUST460000000000003,2024,2,M02,February,2.3,2024-02-01
South Dakota,LAUST460000000000003,2024,3,M03,March,1.7,2024-03-01
South Dakota,LAUST460000000000003,2024,4,M04,April,1.8,2024-04-01
South Dakota,LAUST460000000000003,2024,5,M05,May,1.7,2024-05-01
South Dakota,LAUST460000000000003,2024,6,M06,June,1.9,2024-06-01
South Dakota,LAUST460000000000003,2024,7,M07,July,1.8,2024-07-01
South Dakota,LAUST460000000000003,2024,8,M08,August,2.0,2024-08-01
South Dakota,LAUST460000000000003,2024,9,M09,September,1.5,2024-09-01
South Dakota,LAUST460000000000003,2024,10,M10,October,1.6,2024-10-01
South Dakota,LAUST460000000000003,2024,11,M11,November,1.7,2024-11-01
South Dakota,LAUST460000000000003,2024,12,M12,December,2.0,2024-12-01
South Dakota,LAUST460000000000003,2025,1,M01,January,2.1,2025-01-01
South Dakota,LAUST460000000000003,2025,2,M02,February,2.1,2025-02-01
South Dakota,LAUST460000000000003,2025,3,M03,March,1.8,2025-03-01
South Dakota,LAUST460000000000003,2025,4,M04,April,1.8,2025-04-01
South Dakota,LAUST460000000000003,2025,5,M05,May,1.8,2025-05-01
South Dakota,LAUST460000000000003,2025,6,M06,June,1.9,2025-06-01
South Dakota,LAUST460000000000003,2025,7,M07,July,1.9,2025-07-01
South Dakota,LAUST460000000000003,2025,8,M08,August,2.2,2025-08-01
South Dakota,LAUST460000000000003,2025,9,M09,September,1.8,2025-09-01
South Dakota,LAUST460000000000003,2025,10,M10,October,,2025-10-01
South Dakota,LAUST460000000000003,2025,11,M11,November,2.1,2025-11-01
South Dakota,LAUST460000000000003,2025,12,M12,December,2.4,2025-12-01
Tennessee,LAUST470000000000003,2022,1,M01,January,3.7,2022-01-01
Tennessee,LAUST470000000000003,2022,2,M02,February,3.4,2022-02-01
Tennessee,LAUST470000000000003,2022,3,M03,March,3.2,2022-03-01
Tennessee,LAUST470000000000003,2022,4,M04,April,3.0,2022-04-01
Tennessee,LAUST470000000000003,2022,5,M05,May,3.1,2022-05-01
Tennessee,LAUST470000000000003,2022,6,M06,June,4.0,2022-06-01
Tennessee,LAUST470000000000003,2022,7,M07,July,3.7,2022-07-01
Tennessee,LAUST470000000000003,2022,8,M08,August,3.5,2022-08-01
Tennessee,LAUST470000000000003,2022,9,M09,September,3.2,2022-09-01
Tennessee,LAUST470000000000003,2022,10,M10,October,3.4,2022-10-01
Tennessee,LAUST470000000000003,2022,11,M11,November,3.2,2022-11-01
Tennessee,LAUST470000000000003,2022,12,M12,December,3.0,2022-12-01
Tennessee,LAUST470000000000003,2023,1,M01,January,3.6,2023-01-01
Tennessee,LAUST470000000000003,2023,2,M02,February,3.4,2023-02-01
Tennessee,LAUST470000000000003,2023,3,M03,March,3.2,2023-03-01
Tennessee,LAUST470000000000003,2023,4,M04,April,2.7,2023-04-01
Tennessee,LAUST470000000000003,2023,5,M05,May,3.1,2023-05-01
Tennessee,LAUST470000000000003,2023,6,M06,June,3.7,2023-06-01
Tennessee,LAUST470000000000003,2023,7,M07,July,3.5,2023-07-01
Tennessee,LAUST470000000000003,2023,8,M08,August,3.3,2023-08-01
Tennessee,LAUST470000000000003,2023,9,M09,September,3.3,2023-09-01
Tennessee,LAUST470000000000003,2023,10,M10,October,3.3,2023-10-01
Tennessee,LAUST470000000000003,2023,11,M11,November,3.0,2023-11-01
Tennessee,LAUST470000000000003,2023,12,M12,December,2.9,2023-12-01
Tennessee,LAUST470000000000003,2024,1,M01,January,3.3,2024-01-01
Tennessee,LAUST470000000000003,2024,2,M02,February,3.1,2024-02-01
Tennessee,LAUST470000000000003,2024,3,M03,March,3.1,2024-03-01
Tennessee,LAUST470000000000003,2024,4,M04,April,2.8,2024-04-01
Tennessee,LAUST470000000000003,2024,5,M05,May,2.9,2024-05-01
Tennessee,LAUST470000000000003,2024,6,M06,June,3.9,2024-06-01
Tennessee,LAUST470000000000003,2024,7,M07,July,3.9,2024-07-01
Tennessee,LAUST470000000000003,2024,8,M08,August,3.7,2024-08-01
Tennessee,LAUST470000000000003,2024,9,M09,September,3.5,2024-09-01
Tennessee,LAUST470000000000003,2024,10,M10,October,3.6,2024-10-01
Tennessee,LAUST470000000000003,2024,11,M11,November,3.7,2024-11-01
Tennessee,LAUST470000000000003,2024,12,M12,December,3.5,2024-12-01
Tennessee,LAUST470000000000003,2025,1,M01,January,3.8,2025-01-01
Tennessee,LAUST470000000000003,2025,2,M02,February,3.5,2025-02-01
Tennessee,LAUST470000000000003,2025,3,M03,March,3.3,2025-03-01
Tennessee,LAUST470000000000003,2025,4,M04,April,2.9,2025-04-01
Tennessee,LAUST470000000000003,2025,5,M05,May,3.3,2025-05-01
Tennessee,LAUST470000000000003,2025,6,M06,June,4.0,2025-06-01
Tennessee,LAUST470000000000003,2025,7,M07,July,4.4,2025-07-01
Tennessee,LAUST470000000000003,2025,8,M08,August,3.6,2025-08-01
Tennessee,LAUST470000000000003,2025,9,M09,September,3.5,2025-09-01
Tennessee,LAUST470000000000003,2025,10,M10,October,,2025-10-01
Tennessee,LAUST470000000000003,2025,11,M11,November,3.6,2025-11-01
Tennessee,LAUST470000000000003,2025,12,M12,December,3.4,2025-12-01
Texas,LAUST480000000000003,2022,1,M01,January,4.7,2022-01-01
Texas,LAUST480000000000003,2022,2,M02,February,4.3,2022-02-01
Texas,LAUST480000000000003,2022,3,M03,March,3.8,2022-03-01
Texas,LAUST480000000000003,2022,4,M04,April,3.5,2022-04-01
Texas,LAUST480000000000003,2022,5,M05,May,3.6,2022-05-01
Texas,LAUST480000000000003,2022,6,M06,June,4.2,2022-06-01
Texas,LAUST480000000000003,2022,7,M07,July,4.1,2022-07-01
Texas,LAUST480000000000003,2022,8,M08,August,4.0,2022-08-01
Texas,LAUST480000000000003,2022,9,M09,September,3.8,2022-09-01
Texas,LAUST480000000000003,2022,10,M10,October,3.8,2022-10-01
Texas,LAUST480000000000003,2022,11,M11,November,3.8,2022-11-01
Texas,LAUST480000000000003,2022,12,M12,December,3.7,2022-12-01
Texas,LAUST480000000000003,2023,1,M01,January,4.3,2023-01-01
Texas,LAUST480000000000003,2023,2,M02,February,4.4,2023-02-01
Texas,LAUST480000000000003,2023,3,M03,March,4.0,2023-03-01
Texas,LAUST480000000000003,2023,4,M04,April,3.5,2023-04-01
Texas,LAUST480000000000003,2023,5,M05,May,3.9,2023-05-01
Texas,LAUST480000000000003,2023,6,M06,June,4.2,2023-06-01
Texas,LAUST480000000000003,2023,7,M07,July,4.2,2023-07-01
Texas,LAUST480000000000003,2023,8,M08,August,4.3,2023-08-01
Texas,LAUST480000000000003,2023,9,M09,September,4.0,2023-09-01
Texas,LAUST480000000000003,2023,10,M10,October,3.8,2023-10-01
Texas,LAUST480000000000003,2023,11,M11,November,3.7,2023-11-01
Texas,LAUST480000000000003,2023,12,M12,December,3.7,2023-12-01
Texas,LAUST480000000000003,2024,1,M01,January,4.1,2024-01-01
Texas,LAUST480000000000003,2024,2,M02,February,4.2,2024-02-01
Texas,LAUST480000000000003,2024,3,M03,March,3.9,2024-03-01
Texas,LAUST480000000000003,2024,4,M04,April,3.6,2024-04-01
Texas,LAUST480000000000003,2024,5,M05,May,3.8,2024-05-01
Texas,LAUST480000000000003,2024,6,M06,June,4.5,2024-06-01
Texas,LAUST480000000000003,2024,7,M07,July,4.5,2024-07-01
Texas,LAUST480000000000003,2024,8,M08,August,4.4,2024-08-01
Texas,LAUST480000000000003,2024,9,M09,September,4.1,2024-09-01
Texas,LAUST480000000000003,2024,10,M10,October,4.0,2024-10-01
Texas,LAUST480000000000003,2024,11,M11,November,4.1,2024-11-01
Texas,LAUST480000000000003,2024,12,M12,December,3.7,2024-12-01
Texas,LAUST480000000000003,2025,1,M01,January,4.1,2025-01-01
Texas,LAUST480000000000003,2025,2,M02,February,4.3,2025-02-01
Texas,LAUST480000000000003,2025,3,M03,March,4.0,2025-03-01
Texas,LAUST480000000000003,2025,4,M04,April,3.7,2025-04-01
Texas,LAUST480000000000003,2025,5,M05,May,4.0,2025-05-01
Texas,LAUST480000000000003,2025,6,M06,June,4.1,2025-06-01
Texas,LAUST480000000000003,2025,7,M07,July,4.2,2025-07-01
Texas,LAUST480000000000003,2025,8,M08,August,4.7,2025-08-01
Texas,LAUST480000000000003,2025,9,M09,September,4.4,2025-09-01
Texas,LAUST480000000000003,2025,10,M10,October,,2025-10-01
Texas,LAUST480000000000003,2025,11,M11,November,4.2,2025-11-01
Texas,LAUST480000000000003,2025,12,M12,December,3.9,2025-12-01
Utah,LAUST490000000000003,2022,1,M01,January,2.5,2022-01-01
Utah,LAUST490000000000003,2022,2,M02,February,2.5,2022-02-01
Utah,LAUST490000000000003,2022,3,M03,March,2.3,2022-03-01
Utah,LAUST490000000000003,2022,4,M04,April,2.2,2022-04-01
Utah,LAUST490000000000003,2022,5,M05,May,2.3,2022-05-01
Utah,LAUST490000000000003,2022,6,M06,June,2.7,2022-06-01
Utah,LAUST490000000000003,2022,7,M07,July,2.4,2022-07-01
Utah,LAUST490000000000003,2022,8,M08,August,2.6,2022-08-01
Utah,LAUST490000000000003,2022,9,M09,September,2.2,2022-09-01
Utah,LAUST490000000000003,2022,10,M10,October,2.3,2022-10-01
Utah,LAUST490000000000003,2022,11,M11,November,2.3,2022-11-01
Utah,LAUST490000000000003,2022,12,M12,December,2.2,2022-12-01
Utah,LAUST490000000000003,2023,1,M01,January,2.7,2023-01-01
Utah,LAUST490000000000003,2023,2,M02,February,2.8,2023-02-01
Utah,LAUST490000000000003,2023,3,M03,March,2.6,2023-03-01
Utah,LAUST490000000000003,2023,4,M04,April,2.4,2023-04-01
Utah,LAUST490000000000003,2023,5,M05,May,2.6,2023-05-01
Utah,LAUST490000000000003,2023,6,M06,June,2.8,2023-06-01
Utah,LAUST490000000000003,2023,7,M07,July,2.7,2023-07-01
Utah,LAUST490000000000003,2023,8,M08,August,3.0,2023-08-01
Utah,LAUST490000000000003,2023,9,M09,September,2.6,2023-09-01
Utah,LAUST490000000000003,2023,10,M10,October,2.7,2023-10-01
Utah,LAUST490000000000003,2023,11,M11,November,2.6,2023-11-01
Utah,LAUST490000000000003,2023,12,M12,December,2.6,2023-12-01
Utah,LAUST490000000000003,2024,1,M01,January,3.0,2024-01-01
Utah,LAUST490000000000003,2024,2,M02,February,3.3,2024-02-01
Utah,LAUST490000000000003,2024,3,M03,March,3.1,2024-03-01
Utah,LAUST490000000000003,2024,4,M04,April,3.0,2024-04-01
Utah,LAUST490000000000003,2024,5,M05,May,3.1,2024-05-01
Utah,LAUST490000000000003,2024,6,M06,June,3.5,2024-06-01
Utah,LAUST490000000000003,2024,7,M07,July,3.5,2024-07-01
Utah,LAUST490000000000003,2024,8,M08,August,3.6,2024-08-01
Utah,LAUST490000000000003,2024,9,M09,September,3.0,2024-09-01
Utah,LAUST490000000000003,2024,10,M10,October,3.0,2024-10-01
Utah,LAUST490000000000003,2024,11,M11,November,3.0,2024-11-01
Utah,LAUST490000000000003,2024,12,M12,December,2.9,2024-12-01
Utah,LAUST490000000000003,2025,1,M01,January,3.2,2025-01-01
Utah,LAUST490000000000003,2025,2,M02,February,3.3,2025-02-01
Utah,LAUST490000000000003,2025,3,M03,March,3.1,2025-03-01
Utah,LAUST490000000000003,2025,4,M04,April,3.0,2025-04-01
Utah,LAUST490000000000003,2025,5,M05,May,3.3,2025-05-01
Utah,LAUST490000000000003,2025,6,M06,June,3.7,2025-06-01
Utah,LAUST490000000000003,2025,7,M07,July,3.5,2025-07-01
Utah,LAUST490000000000003,2025,8,M08,August,3.8,2025-08-01
Utah,LAUST490000000000003,2025,9,M09,September,3.5,2025-09-01
Utah,LAUST490000000000003,2025,10,M10,October,,2025-10-01
Utah,LAUST490000000000003,2025,11,M11,November,3.6,2025-11-01
Utah,LAUST490000000000003,2025,12,M12,December,3.5,2025-12-01
Vermont,LAUST500000000000003,2022,1,M01,January,3.1,2022-01-01
Vermont,LAUST500000000000003,2022,2,M02,February,2.8,2022-02-01
Vermont,LAUST500000000000003,2022,3,M03,March,2.4,2022-03-01
Vermont,LAUST500000000000003,2022,4,M04,April,2.5,2022-04-01
Vermont,LAUST500000000000003,2022,5,M05,May,2.1,2022-05-01
Vermont,LAUST500000000000003,2022,6,M06,June,2.5,2022-06-01
Vermont,LAUST500000000000003,2022,7,M07,July,2.2,2022-07-01
Vermont,LAUST500000000000003,2022,8,M08,August,2.4,2022-08-01
Vermont,LAUST500000000000003,2022,9,M09,September,2.2,2022-09-01
Vermont,LAUST500000000000003,2022,10,M10,October,1.8,2022-10-01
Vermont,LAUST500000000000003,2022,11,M11,November,2.2,2022-11-01
Vermont,LAUST500000000000003,2022,12,M12,December,2.1,2022-12-01
Vermont,LAUST500000000000003,2023,1,M01,January,2.6,2023-01-01
Vermont,LAUST500000000000003,2023,2,M02,February,2.4,2023-02-01
Vermont,LAUST500000000000003,2023,3,M03,March,2.1,2023-03-01
Vermont,LAUST500000000000003,2023,4,M04,April,1.8,2023-04-01
Vermont,LAUST500000000000003,2023,5,M05,May,1.6,2023-05-01
Vermont,LAUST500000000000003,2023,6,M06,June,1.8,2023-06-01
Vermont,LAUST500000000000003,2023,7,M07,July,1.7,2023-07-01
Vermont,LAUST500000000000003,2023,8,M08,August,2.0,2023-08-01
Vermont,LAUST500000000000003,2023,9,M09,September,1.9,2023-09-01
Vermont,LAUST500000000000003,2023,10,M10,October,1.5,2023-10-01
Vermont,LAUST500000000000003,2023,11,M11,November,1.8,2023-11-01
Vermont,LAUST500000000000003,2023,12,M12,December,2.0,2023-12-01
Vermont,LAUST500000000000003,2024,1,M01,January,2.5,2024-01-01
Vermont,LAUST500000000000003,2024,2,M02,February,2.4,2024-02-01
Vermont,LAUST500000000000003,2024,3,M03,March,2.1,2024-03-01
Vermont,LAUST500000000000003,2024,4,M04,April,2.3,2024-04-01
Vermont,LAUST500000000000003,2024,5,M05,May,2.0,2024-05-01
Vermont,LAUST500000000000003,2024,6,M06,June,2.3,2024-06-01
Vermont,LAUST500000000000003,2024,7,M07,July,2.3,2024-07-01
Vermont,LAUST500000000000003,2024,8,M08,August,2.4,2024-08-01
Vermont,LAUST500000000000003,2024,9,M09,September,2.3,2024-09-01
Vermont,LAUST500000000000003,2024,10,M10,October,2.0,2024-10-01
Vermont,LAUST500000000000003,2024,11,M11,November,2.5,2024-11-01
Vermont,LAUST500000000000003,2024,12,M12,December,2.5,2024-12-01
Vermont,LAUST500000000000003,2025,1,M01,January,3.0,2025-01-01
Vermont,LAUST500000000000003,2025,2,M02,February,3.0,2025-02-01
Vermont,LAUST500000000000003,2025,3,M03,March,2.8,2025-03-01
Vermont,LAUST500000000000003,2025,4,M04,April,2.7,2025-04-01
Vermont,LAUST500000000000003,2025,5,M05,May,2.2,2025-05-01
Vermont,LAUST500000000000003,2025,6,M06,June,2.4,2025-06-01
Vermont,LAUST500000000000003,2025,7,M07,July,2.5,2025-07-01
Vermont,LAUST500000000000003,2025,8,M08,August,2.6,2025-08-01
Vermont,LAUST500000000000003,2025,9,M09,September,2.5,2025-09-01
Vermont,LAUST500000000000003,2025,10,M10,October,,2025-10-01
Vermont,LAUST500000000000003,2025,11,M11,November,2.7,2025-11-01
Vermont,LAUST500000000000003,2025,12,M12,December,2.6,2025-12-01
Virginia,LAUST510000000000003,2022,1,M01,January,2.7,2022-01-01
Virginia,LAUST510000000000003,2022,2,M02,February,2.5,2022-02-01
Virginia,LAUST510000000000003,2022,3,M03,March,2.5,2022-03-01
Virginia,LAUST510000000000003,2022,4,M04,April,2.3,2022-04-01
Virginia,LAUST510000000000003,2022,5,M05,May,2.7,2022-05-01
Virginia,LAUST510000000000003,2022,6,M06,June,2.9,2022-06-01
Virginia,LAUST510000000000003,2022,7,M07,July,2.9,2022-07-01
Virginia,LAUST510000000000003,2022,8,M08,August,3.2,2022-08-01
Virginia,LAUST510000000000003,2022,9,M09,September,2.8,2022-09-01
Virginia,LAUST510000000000003,2022,10,M10,October,2.7,2022-10-01
Virginia,LAUST510000000000003,2022,11,M11,November,2.7,2022-11-01
Virginia,LAUST510000000000003,2022,12,M12,December,2.4,2022-12-01
Virginia,LAUST510000000000003,2023,1,M01,January,2.9,2023-01-01
Virginia,LAUST510000000000003,2023,2,M02,February,2.8,2023-02-01
Virginia,LAUST510000000000003,2023,3,M03,March,2.7,2023-03-01
Virginia,LAUST510000000000003,2023,4,M04,April,2.3,2023-04-01
Virginia,LAUST510000000000003,2023,5,M05,May,2.7,2023-05-01
Virginia,LAUST510000000000003,2023,6,M06,June,2.8,2023-06-01
Virginia,LAUST510000000000003,2023,7,M07,July,2.7,2023-07-01
Virginia,LAUST510000000000003,2023,8,M08,August,3.0,2023-08-01
Virginia,LAUST510000000000003,2023,9,M09,September,2.8,2023-09-01
Virginia,LAUST510000000000003,2023,10,M10,October,2.8,2023-10-01
Virginia,LAUST510000000000003,2023,11,M11,November,2.6,2023-11-01
Virginia,LAUST510000000000003,2023,12,M12,December,2.4,2023-12-01
Virginia,LAUST510000000000003,2024,1,M01,January,2.8,2024-01-01
Virginia,LAUST510000000000003,2024,2,M02,February,2.9,2024-02-01
Virginia,LAUST510000000000003,2024,3,M03,March,2.7,2024-03-01
Virginia,LAUST510000000000003,2024,4,M04,April,2.4,2024-04-01
Virginia,LAUST510000000000003,2024,5,M05,May,2.8,2024-05-01
Virginia,LAUST510000000000003,2024,6,M06,June,3.1,2024-06-01
Virginia,LAUST510000000000003,2024,7,M07,July,3.2,2024-07-01
Virginia,LAUST510000000000003,2024,8,M08,August,3.3,2024-08-01
Virginia,LAUST510000000000003,2024,9,M09,September,2.9,2024-09-01
Virginia,LAUST510000000000003,2024,10,M10,October,2.8,2024-10-01
Virginia,LAUST510000000000003,2024,11,M11,November,2.9,2024-11-01
Virginia,LAUST510000000000003,2024,12,M12,December,2.5,2024-12-01
Virginia,LAUST510000000000003,2025,1,M01,January,3.1,2025-01-01
Virginia,LAUST510000000000003,2025,2,M02,February,3.3,2025-02-01
Virginia,LAUST510000000000003,2025,3,M03,March,3.5,2025-03-01
Virginia,LAUST510000000000003,2025,4,M04,April,3.3,2025-04-01
Virginia,LAUST510000000000003,2025,5,M05,May,3.6,2025-05-01
Virginia,LAUST510000000000003,2025,6,M06,June,3.9,2025-06-01
Virginia,LAUST510000000000003,2025,7,M07,July,3.8,2025-07-01
Virginia,LAUST510000000000003,2025,8,M08,August,3.9,2025-08-01
Virginia,LAUST510000000000003,2025,9,M09,September,3.4,2025-09-01
Virginia,LAUST510000000000003,2025,10,M10,October,,2025-10-01
Virginia,LAUST510000000000003,2025,11,M11,November,3.9,2025-11-01
Virginia,LAUST510000000000003,2025,12,M12,December,3.4,2025-12-01
Washington,LAUST530000000000003,2022,1,M01,January,4.7,2022-01-01
Washington,LAUST530000000000003,2022,2,M02,February,4.4,2022-02-01
Washington,LAUST530000000000003,2022,3,M03,March,4.1,2022-03-01
Washington,LAUST530000000000003,2022,4,M04,April,3.6,2022-04-01
Washington,LAUST530000000000003,2022,5,M05,May,3.7,2022-05-01
Washington,LAUST530000000000003,2022,6,M06,June,3.9,2022-06-01
Washington,LAUST530000000000003,2022,7,M07,July,4.0,2022-07-01
Washington,LAUST530000000000003,2022,8,M08,August,4.4,2022-08-01
Washington,LAUST530000000000003,2022,9,M09,September,3.9,2022-09-01
Washington,LAUST530000000000003,2022,10,M10,October,4.0,2022-10-01
Washington,LAUST530000000000003,2022,11,M11,November,4.1,2022-11-01
Washington,LAUST530000000000003,2022,12,M12,December,4.2,2022-12-01
Washington,LAUST530000000000003,2023,1,M01,January,4.5,2023-01-01
Washington,LAUST530000000000003,2023,2,M02,February,4.5,2023-02-01
Washington,LAUST530000000000003,2023,3,M03,March,4.1,2023-03-01
Washington,LAUST530000000000003,2023,4,M04,April,3.6,2023-04-01
Washington,LAUST530000000000003,2023,5,M05,May,3.7,2023-05-01
Washington,LAUST530000000000003,2023,6,M06,June,3.8,2023-06-01
Washington,LAUST530000000000003,2023,7,M07,July,4.0,2023-07-01
Washington,LAUST530000000000003,2023,8,M08,August,4.5,2023-08-01
Washington,LAUST530000000000003,2023,9,M09,September,4.2,2023-09-01
Washington,LAUST530000000000003,2023,10,M10,October,4.4,2023-10-01
Washington,LAUST530000000000003,2023,11,M11,November,4.4,2023-11-01
Washington,LAUST530000000000003,2023,12,M12,December,4.7,2023-12-01
Washington,LAUST530000000000003,2024,1,M01,January,5.0,2024-01-01
Washington,LAUST530000000000003,2024,2,M02,February,5.1,2024-02-01
Washington,LAUST530000000000003,2024,3,M03,March,4.7,2024-03-01
Washington,LAUST530000000000003,2024,4,M04,April,4.1,2024-04-01
Washington,LAUST530000000000003,2024,5,M05,May,4.2,2024-05-01
Washington,LAUST530000000000003,2024,6,M06,June,4.4,2024-06-01
Washington,LAUST530000000000003,2024,7,M07,July,4.7,2024-07-01
Washington,LAUST530000000000003,2024,8,M08,August,4.6,2024-08-01
Washington,LAUST530000000000003,2024,9,M09,September,4.1,2024-09-01
Washington,LAUST530000000000003,2024,10,M10,October,4.2,2024-10-01
Washington,LAUST530000000000003,2024,11,M11,November,4.3,2024-11-01
Washington,LAUST530000000000003,2024,12,M12,December,4.3,2024-12-01
Washington,LAUST530000000000003,2025,1,M01,January,4.7,2025-01-01
Washington,LAUST530000000000003,2025,2,M02,February,5.0,2025-02-01
Washington,LAUST530000000000003,2025,3,M03,March,4.5,2025-03-01
Washington,LAUST530000000000003,2025,4,M04,April,4.2,2025-04-01
Washington,LAUST530000000000003,2025,5,M05,May,4.3,2025-05-01
Washington,LAUST530000000000003,2025,6,M06,June,4.2,2025-06-01
Washington,LAUST530000000000003,2025,7,M07,July,4.5,2025-07-01
Washington,LAUST530000000000003,2025,8,M08,August,4.6,2025-08-01
Washington,LAUST530000000000003,2025,9,M09,September,4.5,2025-09-01
Washington,LAUST530000000000003,2025,10,M10,October,,2025-10-01
Washington,LAUST530000000000003,2025,11,M11,November,4.9,2025-11-01
Washington,LAUST530000000000003,2025,12,M12,December,5.3,2025-12-01
West Virginia,LAUST540000000000003,2022,1,M01,January,4.7,2022-01-01
West Virginia,LAUST540000000000003,2022,2,M02,February,4.7,2022-02-01
West Virginia,LAUST540000000000003,2022,3,M03,March,4.3,2022-03-01
West Virginia,LAUST540000000000003,2022,4,M04,April,3.7,2022-04-01
West Virginia,LAUST540000000000003,2022,5,M05,May,3.5,2022-05-01
West Virginia,LAUST540000000000003,2022,6,M06,June,4.3,2022-06-01
West Virginia,LAUST540000000000003,2022,7,M07,July,4.1,2022-07-01
West Virginia,LAUST540000000000003,2022,8,M08,August,4.2,2022-08-01
West Virginia,LAUST540000000000003,2022,9,M09,September,3.3,2022-09-01
West Virginia,LAUST540000000000003,2022,10,M10,October,3.3,2022-10-01
West Virginia,LAUST540000000000003,2022,11,M11,November,3.3,2022-11-01
West Virginia,LAUST540000000000003,2022,12,M12,December,3.2,2022-12-01
West Virginia,LAUST540000000000003,2023,1,M01,January,4.1,2023-01-01
West Virginia,LAUST540000000000003,2023,2,M02,February,4.2,2023-02-01
West Virginia,LAUST540000000000003,2023,3,M03,March,4.0,2023-03-01
West Virginia,LAUST540000000000003,2023,4,M04,April,3.4,2023-04-01
West Virginia,LAUST540000000000003,2023,5,M05,May,3.5,2023-05-01
West Virginia,LAUST540000000000003,2023,6,M06,June,4.1,2023-06-01
West Virginia,LAUST540000000000003,2023,7,M07,July,3.9,2023-07-01
West Virginia,LAUST540000000000003,2023,8,M08,August,4.4,2023-08-01
West Virginia,LAUST540000000000003,2023,9,M09,September,3.7,2023-09-01
West Virginia,LAUST540000000000003,2023,10,M10,October,3.6,2023-10-01
West Virginia,LAUST540000000000003,2023,11,M11,November,3.6,2023-11-01
West Virginia,LAUST540000000000003,2023,12,M12,December,3.8,2023-12-01
West Virginia,LAUST540000000000003,2024,1,M01,January,4.6,2024-01-01
West Virginia,LAUST540000000000003,2024,2,M02,February,4.8,2024-02-01
West Virginia,LAUST540000000000003,2024,3,M03,March,4.5,2024-03-01
West Virginia,LAUST540000000000003,2024,4,M04,April,3.8,2024-04-01
West Virginia,LAUST540000000000003,2024,5,M05,May,3.7,2024-05-01
West Virginia,LAUST540000000000003,2024,6,M06,June,4.4,2024-06-01
West Virginia,LAUST540000000000003,2024,7,M07,July,4.4,2024-07-01
West Virginia,LAUST540000000000003,2024,8,M08,August,4.3,2024-08-01
West Virginia,LAUST540000000000003,2024,9,M09,September,3.6,2024-09-01
West Virginia,LAUST540000000000003,2024,10,M10,October,3.5,2024-10-01
West Virginia,LAUST540000000000003,2024,11,M11,November,3.6,2024-11-01
West Virginia,LAUST540000000000003,2024,12,M12,December,3.6,2024-12-01
West Virginia,LAUST540000000000003,2025,1,M01,January,4.5,2025-01-01
West Virginia,LAUST540000000000003,2025,2,M02,February,4.2,2025-02-01
West Virginia,LAUST540000000000003,2025,3,M03,March,4.0,2025-03-01
West Virginia,LAUST540000000000003,2025,4,M04,April,3.5,2025-04-01
West Virginia,LAUST540000000000003,2025,5,M05,May,3.4,2025-05-01
West Virginia,LAUST540000000000003,2025,6,M06,June,4.1,2025-06-01
West Virginia,LAUST540000000000003,2025,7,M07,July,3.9,2025-07-01
West Virginia,LAUST540000000000003,2025,8,M08,August,4.4,2025-08-01
West Virginia,LAUST540000000000003,2025,9,M09,September,4.3,2025-09-01
West Virginia,LAUST540000000000003,2025,10,M10,October,,2025-10-01
West Virginia,LAUST540000000000003,2025,11,M11,November,4.6,2025-11-01
West Virginia,LAUST540000000000003,2025,12,M12,December,4.4,2025-12-01
Wisconsin,LAUST550000000000003,2022,1,M01,January,3.5,2022-01-01
Wisconsin,LAUST550000000000003,2022,2,M02,February,3.6,2022-02-01
Wisconsin,LAUST550000000000003,2022,3,M03,March,3.4,2022-03-01
